> CRF
120.8550 24.3842 0.0008
120.8564 24.3866 0.0008
120.8578 24.3891 0.0008
120.8592 24.3915 0.0008
120.8606 24.3940 0.0008
120.8620 24.3964 0.0008
120.8634 24.3989 0.0008
120.8647 24.4013 0.0008
120.8661 24.4038 0.0008
120.8675 24.4062 0.0008
120.8689 24.4087 0.0008
120.8703 24.4111 0.0008
120.8717 24.4136 0.0008
120.8731 24.4160 0.0008
120.8743 24.4186 0.0008
120.8754 24.4211 0.0008
120.8766 24.4237 0.0008
120.8778 24.4262 0.0008
120.8789 24.4288 0.0008
120.8801 24.4314 0.0008
120.8813 24.4339 0.0008
120.8824 24.4365 0.0008
120.8836 24.4390 0.0008
120.8847 24.4416 0.0008
120.8859 24.4441 0.0008
120.8871 24.4467 0.0008
120.8882 24.4492 0.0008
120.8894 24.4518 0.0008
120.8906 24.4543 0.0008
120.8917 24.4569 0.0008
120.8929 24.4594 0.0008
120.8941 24.4620 0.0008
120.8952 24.4645 0.0008
120.8964 24.4671 0.0008
120.8976 24.4696 0.0008
120.8988 24.4722 0.0008
120.9000 24.4747 0.0008
120.9012 24.4772 0.0008
120.9023 24.4798 0.0008
120.9035 24.4823 0.0008
120.9047 24.4848 0.0008
120.9059 24.4874 0.0008
120.9071 24.4899 0.0008
120.9083 24.4924 0.0008
120.9095 24.4950 0.0008
120.9107 24.4975 0.0008
120.9119 24.5000 0.0008
120.9131 24.5026 0.0008
120.9143 24.5051 0.0008
120.9155 24.5076 0.0008
120.9167 24.5102 0.0008
120.9179 24.5127 0.0008
120.9191 24.5152 0.0008
120.9202 24.5178 0.0008
120.9215 24.5203 0.0008
120.9227 24.5228 0.0008
120.9239 24.5253 0.0008
120.9252 24.5278 0.0008
120.9264 24.5303 0.0008
120.9276 24.5328 0.0008
120.9289 24.5353 0.0008
120.9301 24.5378 0.0008
120.9313 24.5403 0.0008
120.9326 24.5428 0.0008
120.9338 24.5454 0.0008
120.9350 24.5479 0.0008
120.9363 24.5504 0.0008
120.9375 24.5529 0.0008
120.9387 24.5554 0.0008
120.9399 24.5579 0.0008
120.9412 24.5604 0.0008
120.9424 24.5629 0.0008
120.9436 24.5654 0.0008
120.9449 24.5679 0.0008
120.9465 24.5703 0.0008
120.9481 24.5726 0.0008
120.9496 24.5750 0.0008
120.9512 24.5773 0.0008
120.9528 24.5796 0.0008
120.9544 24.5820 0.0008
120.9560 24.5843 0.0008
120.9576 24.5867 0.0008
120.9592 24.5890 0.0008
120.9608 24.5913 0.0008
120.9624 24.5937 0.0008
120.9640 24.5960 0.0008
120.9656 24.5984 0.0008
120.9672 24.6007 0.0008
120.9688 24.6031 0.0008
120.9704 24.6054 0.0008
120.9719 24.6077 0.0008
120.9735 24.6101 0.0008
120.9751 24.6124 0.0008
120.9767 24.6148 0.0008
> Shuanglienpo
121.0951 24.9160 0.0680
121.0976 24.9176 0.0680
121.1001 24.9192 0.0680
121.1026 24.9208 0.0680
121.1051 24.9225 0.0680
121.1076 24.9241 0.0680
121.1101 24.9257 0.0680
121.1126 24.9273 0.0680
121.1151 24.9289 0.0680
121.1176 24.9305 0.0680
121.1201 24.9321 0.0680
121.1226 24.9337 0.0680
121.1251 24.9354 0.0680
121.1276 24.9370 0.0680
121.1301 24.9386 0.0680
121.1326 24.9402 0.0680
121.1351 24.9418 0.0680
121.1376 24.9434 0.0680
121.1401 24.9450 0.0680
121.1426 24.9467 0.0680
121.1451 24.9483 0.0680
121.1481 24.9490 0.0680
121.1510 24.9496 0.0680
121.1540 24.9503 0.0680
121.1569 24.9510 0.0680
121.1599 24.9517 0.0680
121.1628 24.9524 0.0680
121.1658 24.9531 0.0680
121.1687 24.9537 0.0680
121.1717 24.9544 0.0680
121.1746 24.9551 0.0680
121.1776 24.9558 0.0680
121.1805 24.9565 0.0680
121.1835 24.9571 0.0680
121.1864 24.9578 0.0680
121.1894 24.9585 0.0680
121.1923 24.9592 0.0680
121.1953 24.9599 0.0680
121.1982 24.9606 0.0680
121.2012 24.9612 0.0680
121.2041 24.9619 0.0680
121.2072 24.9620 0.0680
121.2103 24.9621 0.0680
121.2133 24.9622 0.0680
121.2164 24.9623 0.0680
121.2195 24.9624 0.0680
121.2225 24.9625 0.0680
121.2256 24.9627 0.0680
121.2287 24.9628 0.0680
121.2318 24.9629 0.0680
121.2348 24.9630 0.0680
121.2379 24.9631 0.0680
121.2410 24.9632 0.0680
121.2441 24.9633 0.0680
121.2471 24.9634 0.0680
121.2502 24.9635 0.0680
121.2533 24.9636 0.0680
121.2563 24.9637 0.0680
121.2594 24.9638 0.0680
121.2625 24.9639 0.0680
121.2656 24.9640 0.0680
> Southern_Ilan
121.6878 24.6666 -4.4712
121.6911 24.6654 -4.4712
121.6944 24.6643 -4.4712
121.6978 24.6632 -4.4712
121.7011 24.6620 -4.4712
121.7044 24.6609 -4.4712
121.7077 24.6598 -4.4712
121.7111 24.6586 -4.4712
121.7144 24.6575 -4.4712
121.7177 24.6564 -4.4712
121.7210 24.6553 -4.4712
121.7244 24.6541 -4.4712
121.7277 24.6530 -4.4712
121.7310 24.6519 -4.4712
121.7343 24.6507 -4.4712
121.7377 24.6496 -4.4712
121.7410 24.6485 -4.4712
121.7443 24.6474 -4.4712
121.7476 24.6462 -4.4712
121.7510 24.6451 -4.4712
121.7543 24.6440 -4.4712
121.7574 24.6425 -4.4712
121.7605 24.6410 -4.4712
121.7635 24.6395 -4.4712
121.7666 24.6381 -4.4712
121.7697 24.6366 -4.4712
121.7728 24.6351 -4.4712
121.7759 24.6336 -4.4712
121.7790 24.6322 -4.4712
121.7821 24.6307 -4.4712
121.7851 24.6292 -4.4712
121.7882 24.6277 -4.4712
121.7913 24.6263 -4.4712
121.7944 24.6248 -4.4712
121.7975 24.6233 -4.4712
121.8006 24.6218 -4.4712
121.8036 24.6204 -4.4712
121.8067 24.6189 -4.4712
121.8098 24.6174 -4.4712
121.8129 24.6159 -4.4712
121.8160 24.6145 -4.4712
121.8195 24.6140 -4.4712
121.8230 24.6136 -4.4712
121.8266 24.6132 -4.4712
121.8301 24.6128 -4.4712
121.8336 24.6123 -4.4712
121.8371 24.6119 -4.4712
121.8406 24.6115 -4.4712
121.8442 24.6110 -4.4712
121.8477 24.6106 -4.4712
121.8512 24.6102 -4.4712
121.8547 24.6098 -4.4712
121.8582 24.6093 -4.4712
121.8618 24.6089 -4.4712
121.8653 24.6085 -4.4712
121.8688 24.6081 -4.4712
121.8723 24.6076 -4.4712
121.8759 24.6072 -4.4712
121.8794 24.6068 -4.4712
121.8829 24.6064 -4.4712
121.8864 24.6059 -4.4712
> Taimali
121.0479 22.6993 3.7402
121.0468 22.6971 3.7402
121.0456 22.6950 3.7402
121.0445 22.6928 3.7402
121.0433 22.6907 3.7402
121.0422 22.6885 3.7402
121.0410 22.6864 3.7402
121.0399 22.6842 3.7402
121.0387 22.6821 3.7402
121.0376 22.6799 3.7402
121.0364 22.6778 3.7402
121.0353 22.6756 3.7402
121.0341 22.6735 3.7402
121.0330 22.6713 3.7402
121.0318 22.6692 3.7402
121.0307 22.6670 3.7402
121.0295 22.6649 3.7402
121.0284 22.6627 3.7402
121.0272 22.6606 3.7402
121.0261 22.6584 3.7402
121.0250 22.6563 3.7402
121.0240 22.6540 3.7402
121.0230 22.6518 3.7402
121.0220 22.6496 3.7402
121.0210 22.6473 3.7402
121.0200 22.6451 3.7402
121.0190 22.6429 3.7402
121.0180 22.6406 3.7402
121.0170 22.6384 3.7402
121.0160 22.6362 3.7402
121.0150 22.6339 3.7402
121.0140 22.6317 3.7402
121.0130 22.6295 3.7402
121.0120 22.6272 3.7402
121.0110 22.6250 3.7402
121.0100 22.6228 3.7402
121.0090 22.6205 3.7402
121.0080 22.6183 3.7402
121.0070 22.6160 3.7402
121.0060 22.6138 3.7402
121.0050 22.6116 3.7402
121.0039 22.6094 3.7402
121.0028 22.6072 3.7402
121.0017 22.6050 3.7402
121.0005 22.6028 3.7402
120.9994 22.6006 3.7402
120.9983 22.5984 3.7402
120.9972 22.5962 3.7402
120.9960 22.5941 3.7402
120.9949 22.5919 3.7402
120.9938 22.5897 3.7402
120.9927 22.5875 3.7402
120.9916 22.5853 3.7402
120.9904 22.5831 3.7402
120.9893 22.5809 3.7402
120.9882 22.5787 3.7402
120.9871 22.5765 3.7402
120.9860 22.5743 3.7402
120.9848 22.5722 3.7402
120.9837 22.5700 3.7402
120.9826 22.5678 3.7402
120.9818 22.5655 3.7402
120.9809 22.5632 3.7402
120.9801 22.5609 3.7402
120.9792 22.5586 3.7402
120.9784 22.5563 3.7402
120.9776 22.5540 3.7402
120.9767 22.5517 3.7402
120.9759 22.5494 3.7402
120.9750 22.5471 3.7402
120.9742 22.5448 3.7402
120.9734 22.5425 3.7402
120.9725 22.5403 3.7402
120.9717 22.5380 3.7402
120.9708 22.5357 3.7402
120.9700 22.5334 3.7402
120.9692 22.5311 3.7402
120.9683 22.5288 3.7402
120.9675 22.5265 3.7402
120.9667 22.5242 3.7402
120.9658 22.5219 3.7402
120.9650 22.5196 3.7402
120.9643 22.5173 3.7402
120.9635 22.5150 3.7402
120.9627 22.5127 3.7402
120.9620 22.5104 3.7402
120.9612 22.5081 3.7402
120.9604 22.5057 3.7402
120.9597 22.5034 3.7402
120.9589 22.5011 3.7402
120.9581 22.4988 3.7402
120.9573 22.4965 3.7402
120.9566 22.4942 3.7402
120.9558 22.4919 3.7402
120.9550 22.4896 3.7402
120.9543 22.4873 3.7402
120.9535 22.4850 3.7402
120.9527 22.4827 3.7402
120.9520 22.4804 3.7402
120.9512 22.4781 3.7402
120.9504 22.4757 3.7402
120.9496 22.4734 3.7402
120.9488 22.4711 3.7402
120.9480 22.4688 3.7402
120.9472 22.4665 3.7402
120.9464 22.4642 3.7402
120.9456 22.4619 3.7402
120.9448 22.4596 3.7402
120.9441 22.4573 3.7402
120.9433 22.4550 3.7402
120.9425 22.4527 3.7402
120.9417 22.4504 3.7402
120.9409 22.4481 3.7402
120.9401 22.4458 3.7402
120.9393 22.4434 3.7402
120.9385 22.4411 3.7402
120.9377 22.4388 3.7402
120.9369 22.4365 3.7402
120.9361 22.4342 3.7402
120.9353 22.4319 3.7402
120.9345 22.4296 3.7402
120.9335 22.4274 3.7402
120.9324 22.4252 3.7402
120.9314 22.4230 3.7402
120.9304 22.4208 3.7402
120.9293 22.4186 3.7402
120.9283 22.4165 3.7402
120.9272 22.4143 3.7402
120.9262 22.4121 3.7402
120.9252 22.4099 3.7402
120.9241 22.4077 3.7402
120.9231 22.4055 3.7402
120.9221 22.4033 3.7402
120.9210 22.4011 3.7402
120.9200 22.3989 3.7402
120.9189 22.3967 3.7402
120.9179 22.3945 3.7402
120.9169 22.3924 3.7402
120.9158 22.3902 3.7402
120.9148 22.3880 3.7402
120.9138 22.3858 3.7402
120.9129 22.3835 3.7402
120.9120 22.3813 3.7402
120.9112 22.3790 3.7402
120.9103 22.3767 3.7402
120.9094 22.3745 3.7402
120.9086 22.3722 3.7402
120.9077 22.3699 3.7402
120.9068 22.3676 3.7402
120.9060 22.3654 3.7402
120.9051 22.3631 3.7402
120.9043 22.3608 3.7402
120.9034 22.3586 3.7402
120.9025 22.3563 3.7402
120.9017 22.3540 3.7402
120.9008 22.3518 3.7402
120.8999 22.3495 3.7402
120.8991 22.3472 3.7402
120.8982 22.3450 3.7402
120.8973 22.3427 3.7402
120.8965 22.3404 3.7402
> Tainan_frontal
120.1375 23.2252 0.4552
120.1378 23.2227 0.4552
120.1381 23.2202 0.4552
120.1384 23.2178 0.4552
120.1387 23.2153 0.4552
120.1390 23.2129 0.4552
120.1393 23.2104 0.4552
120.1396 23.2079 0.4552
120.1398 23.2055 0.4552
120.1401 23.2030 0.4552
120.1404 23.2005 0.4552
120.1407 23.1981 0.4552
120.1410 23.1956 0.4552
120.1413 23.1932 0.4552
120.1416 23.1907 0.4552
120.1419 23.1882 0.4552
120.1422 23.1858 0.4552
120.1425 23.1833 0.4552
120.1427 23.1808 0.4552
120.1430 23.1784 0.4552
120.1433 23.1759 0.4552
120.1435 23.1734 0.4552
120.1437 23.1710 0.4552
120.1439 23.1685 0.4552
120.1441 23.1660 0.4552
120.1443 23.1636 0.4552
120.1445 23.1611 0.4552
120.1447 23.1586 0.4552
120.1449 23.1561 0.4552
120.1451 23.1537 0.4552
120.1453 23.1512 0.4552
120.1455 23.1487 0.4552
120.1457 23.1463 0.4552
120.1459 23.1438 0.4552
120.1461 23.1413 0.4552
120.1463 23.1388 0.4552
120.1465 23.1364 0.4552
120.1467 23.1339 0.4552
120.1469 23.1314 0.4552
120.1471 23.1290 0.4552
120.1473 23.1265 0.4552
120.1477 23.1240 0.4552
120.1481 23.1216 0.4552
120.1485 23.1192 0.4552
120.1489 23.1167 0.4552
120.1493 23.1143 0.4552
120.1497 23.1118 0.4552
120.1502 23.1094 0.4552
120.1506 23.1069 0.4552
120.1510 23.1045 0.4552
120.1514 23.1021 0.4552
120.1518 23.0996 0.4552
120.1522 23.0972 0.4552
120.1527 23.0947 0.4552
120.1531 23.0923 0.4552
120.1535 23.0898 0.4552
120.1539 23.0874 0.4552
120.1543 23.0850 0.4552
120.1547 23.0825 0.4552
120.1552 23.0801 0.4552
120.1556 23.0776 0.4552
120.1564 23.0753 0.4552
120.1572 23.0729 0.4552
120.1581 23.0706 0.4552
120.1589 23.0682 0.4552
120.1598 23.0659 0.4552
120.1606 23.0635 0.4552
120.1614 23.0612 0.4552
120.1623 23.0589 0.4552
120.1631 23.0565 0.4552
120.1639 23.0542 0.4552
120.1648 23.0518 0.4552
120.1656 23.0495 0.4552
120.1665 23.0471 0.4552
120.1673 23.0448 0.4552
120.1681 23.0424 0.4552
120.1690 23.0401 0.4552
120.1698 23.0377 0.4552
120.1706 23.0354 0.4552
120.1715 23.0330 0.4552
120.1723 23.0307 0.4552
120.1721 23.0282 0.4552
120.1718 23.0258 0.4552
120.1716 23.0233 0.4552
120.1713 23.0209 0.4552
120.1711 23.0184 0.4552
120.1708 23.0160 0.4552
120.1706 23.0135 0.4552
120.1703 23.0111 0.4552
120.1700 23.0086 0.4552
120.1698 23.0062 0.4552
120.1695 23.0037 0.4552
120.1693 23.0012 0.4552
120.1690 22.9988 0.4552
120.1688 22.9963 0.4552
120.1685 22.9939 0.4552
120.1683 22.9914 0.4552
120.1680 22.9890 0.4552
120.1678 22.9865 0.4552
120.1675 22.9841 0.4552
120.1673 22.9816 0.4552
120.1670 22.9792 0.4552
120.1668 22.9767 0.4552
120.1665 22.9742 0.4552
120.1663 22.9718 0.4552
120.1661 22.9693 0.4552
120.1658 22.9668 0.4552
120.1656 22.9644 0.4552
120.1653 22.9619 0.4552
120.1651 22.9594 0.4552
120.1649 22.9570 0.4552
120.1646 22.9545 0.4552
120.1644 22.9520 0.4552
120.1641 22.9496 0.4552
120.1639 22.9471 0.4552
120.1637 22.9446 0.4552
120.1634 22.9422 0.4552
120.1632 22.9397 0.4552
120.1629 22.9372 0.4552
120.1627 22.9348 0.4552
120.1625 22.9323 0.4552
> Tamaopu
120.9346 24.2807 2.0068
120.9323 24.2796 2.0068
120.9300 24.2784 2.0068
120.9277 24.2773 2.0068
120.9254 24.2761 2.0068
120.9232 24.2750 2.0068
120.9209 24.2738 2.0068
120.9186 24.2727 2.0068
120.9163 24.2716 2.0068
120.9140 24.2704 2.0068
120.9117 24.2693 2.0068
120.9094 24.2681 2.0068
120.9072 24.2670 2.0068
120.9049 24.2658 2.0068
120.9026 24.2647 2.0068
120.9003 24.2635 2.0068
120.8980 24.2624 2.0068
120.8957 24.2612 2.0068
120.8934 24.2601 2.0068
120.8912 24.2589 2.0068
120.8889 24.2578 2.0068
120.8875 24.2558 2.0068
120.8861 24.2539 2.0068
120.8847 24.2519 2.0068
120.8833 24.2499 2.0068
120.8819 24.2480 2.0068
120.8805 24.2460 2.0068
120.8791 24.2441 2.0068
120.8777 24.2421 2.0068
120.8763 24.2401 2.0068
120.8749 24.2382 2.0068
120.8735 24.2362 2.0068
120.8721 24.2342 2.0068
120.8707 24.2323 2.0068
120.8693 24.2303 2.0068
120.8679 24.2284 2.0068
120.8665 24.2264 2.0068
120.8651 24.2244 2.0068
120.8637 24.2225 2.0068
120.8622 24.2205 2.0068
120.8608 24.2185 2.0068
120.8592 24.2168 2.0068
120.8575 24.2150 2.0068
120.8559 24.2133 2.0068
120.8542 24.2115 2.0068
120.8526 24.2097 2.0068
120.8509 24.2080 2.0068
120.8492 24.2062 2.0068
120.8476 24.2044 2.0068
120.8459 24.2027 2.0068
120.8443 24.2009 2.0068
120.8426 24.1991 2.0068
120.8410 24.1974 2.0068
120.8393 24.1956 2.0068
120.8376 24.1939 2.0068
120.8360 24.1921 2.0068
120.8343 24.1903 2.0068
120.8327 24.1886 2.0068
120.8310 24.1868 2.0068
120.8293 24.1850 2.0068
120.8277 24.1833 2.0068
120.8265 24.1813 2.0068
120.8253 24.1794 2.0068
120.8242 24.1774 2.0068
120.8230 24.1755 2.0068
120.8218 24.1736 2.0068
120.8206 24.1716 2.0068
120.8194 24.1697 2.0068
120.8183 24.1677 2.0068
120.8171 24.1658 2.0068
120.8159 24.1639 2.0068
120.8147 24.1619 2.0068
120.8135 24.1600 2.0068
120.8124 24.1580 2.0068
120.8112 24.1561 2.0068
120.8100 24.1542 2.0068
120.8088 24.1522 2.0068
120.8076 24.1503 2.0068
120.8065 24.1483 2.0068
120.8053 24.1464 2.0068
120.8041 24.1445 2.0068
120.8041 24.1422 2.0068
120.8042 24.1399 2.0068
120.8042 24.1376 2.0068
120.8042 24.1353 2.0068
120.8042 24.1331 2.0068
120.8043 24.1308 2.0068
120.8043 24.1285 2.0068
120.8043 24.1262 2.0068
120.8043 24.1240 2.0068
120.8044 24.1217 2.0068
120.8044 24.1194 2.0068
120.8044 24.1171 2.0068
120.8044 24.1148 2.0068
120.8045 24.1126 2.0068
120.8045 24.1103 2.0068
120.8045 24.1080 2.0068
120.8046 24.1057 2.0068
120.8046 24.1035 2.0068
120.8046 24.1012 2.0068
120.8046 24.0989 2.0068
120.8047 24.0965 2.0068
120.8047 24.0942 2.0068
120.8048 24.0918 2.0068
120.8049 24.0895 2.0068
120.8049 24.0871 2.0068
120.8050 24.0847 2.0068
120.8050 24.0824 2.0068
120.8051 24.0800 2.0068
120.8051 24.0777 2.0068
120.8052 24.0753 2.0068
120.8052 24.0729 2.0068
120.8053 24.0706 2.0068
120.8054 24.0682 2.0068
120.8054 24.0659 2.0068
120.8055 24.0635 2.0068
120.8055 24.0611 2.0068
120.8056 24.0588 2.0068
120.8056 24.0564 2.0068
120.8057 24.0541 2.0068
120.8058 24.0517 2.0068
120.8059 24.0493 2.0068
120.8060 24.0470 2.0068
120.8061 24.0446 2.0068
120.8062 24.0423 2.0068
120.8063 24.0399 2.0068
120.8064 24.0376 2.0068
120.8065 24.0352 2.0068
120.8066 24.0329 2.0068
120.8067 24.0305 2.0068
120.8068 24.0282 2.0068
120.8069 24.0258 2.0068
120.8070 24.0235 2.0068
120.8071 24.0211 2.0068
120.8072 24.0188 2.0068
120.8073 24.0164 2.0068
120.8074 24.0141 2.0068
120.8075 24.0117 2.0068
120.8076 24.0094 2.0068
120.8077 24.0070 2.0068
120.8078 24.0047 2.0068
120.8067 24.0026 2.0068
120.8056 24.0006 2.0068
120.8045 23.9985 2.0068
120.8035 23.9965 2.0068
120.8024 23.9944 2.0068
120.8013 23.9924 2.0068
120.8003 23.9903 2.0068
120.7992 23.9883 2.0068
120.7981 23.9863 2.0068
120.7971 23.9842 2.0068
120.7960 23.9822 2.0068
120.7949 23.9801 2.0068
120.7938 23.9781 2.0068
120.7928 23.9760 2.0068
120.7917 23.9740 2.0068
120.7906 23.9719 2.0068
120.7896 23.9699 2.0068
120.7885 23.9678 2.0068
120.7874 23.9658 2.0068
120.7864 23.9637 2.0068
120.7865 23.9614 2.0068
120.7866 23.9591 2.0068
120.7868 23.9568 2.0068
120.7869 23.9545 2.0068
120.7870 23.9522 2.0068
120.7871 23.9499 2.0068
120.7873 23.9475 2.0068
120.7874 23.9452 2.0068
120.7875 23.9429 2.0068
120.7877 23.9406 2.0068
120.7878 23.9383 2.0068
120.7879 23.9360 2.0068
120.7881 23.9337 2.0068
120.7882 23.9313 2.0068
120.7883 23.9290 2.0068
120.7885 23.9267 2.0068
120.7886 23.9244 2.0068
120.7887 23.9221 2.0068
120.7889 23.9198 2.0068
120.7890 23.9175 2.0068
120.7896 23.9153 2.0068
120.7902 23.9132 2.0068
120.7908 23.9110 2.0068
120.7914 23.9089 2.0068
120.7920 23.9067 2.0068
120.7926 23.9046 2.0068
120.7932 23.9024 2.0068
120.7938 23.9003 2.0068
120.7944 23.8981 2.0068
120.7950 23.8960 2.0068
120.7956 23.8938 2.0068
120.7962 23.8917 2.0068
120.7968 23.8895 2.0068
120.7974 23.8874 2.0068
120.7980 23.8852 2.0068
120.7986 23.8831 2.0068
120.7992 23.8809 2.0068
120.7998 23.8788 2.0068
120.8004 23.8766 2.0068
120.8010 23.8745 2.0068
120.8020 23.8724 2.0068
120.8030 23.8703 2.0068
120.8040 23.8682 2.0068
120.8049 23.8661 2.0068
120.8059 23.8640 2.0068
120.8069 23.8619 2.0068
120.8079 23.8598 2.0068
120.8089 23.8577 2.0068
120.8099 23.8557 2.0068
120.8109 23.8536 2.0068
120.8119 23.8515 2.0068
120.8129 23.8494 2.0068
120.8139 23.8473 2.0068
120.8149 23.8452 2.0068
120.8159 23.8431 2.0068
120.8169 23.8410 2.0068
120.8179 23.8389 2.0068
120.8189 23.8369 2.0068
120.8199 23.8348 2.0068
120.8209 23.8327 2.0068
120.8204 23.8306 2.0068
120.8200 23.8286 2.0068
120.8195 23.8265 2.0068
120.8191 23.8244 2.0068
120.8186 23.8224 2.0068
120.8182 23.8203 2.0068
120.8177 23.8183 2.0068
120.8173 23.8162 2.0068
120.8168 23.8142 2.0068
120.8164 23.8121 2.0068
120.8159 23.8100 2.0068
120.8155 23.8080 2.0068
120.8150 23.8059 2.0068
120.8146 23.8039 2.0068
120.8142 23.8018 2.0068
120.8137 23.7998 2.0068
120.8133 23.7977 2.0068
120.8128 23.7956 2.0068
120.8124 23.7936 2.0068
120.8119 23.7915 2.0068
120.8114 23.7894 2.0068
120.8109 23.7872 2.0068
120.8104 23.7851 2.0068
120.8098 23.7829 2.0068
120.8093 23.7807 2.0068
120.8088 23.7786 2.0068
120.8083 23.7764 2.0068
120.8078 23.7743 2.0068
120.8073 23.7721 2.0068
120.8067 23.7700 2.0068
120.8062 23.7678 2.0068
120.8057 23.7656 2.0068
120.8052 23.7635 2.0068
120.8047 23.7613 2.0068
120.8041 23.7592 2.0068
120.8036 23.7570 2.0068
120.8031 23.7548 2.0068
120.8026 23.7527 2.0068
120.8021 23.7505 2.0068
120.8015 23.7484 2.0068
> Touhuanping
120.7858 24.6616 7.3063
120.7890 24.6619 7.3063
120.7921 24.6621 7.3063
120.7953 24.6624 7.3063
120.7984 24.6626 7.3063
120.8016 24.6629 7.3063
120.8047 24.6631 7.3063
120.8079 24.6634 7.3063
120.8110 24.6636 7.3063
120.8142 24.6639 7.3063
120.8173 24.6641 7.3063
120.8205 24.6644 7.3063
120.8236 24.6646 7.3063
120.8268 24.6649 7.3063
120.8299 24.6651 7.3063
120.8331 24.6654 7.3063
120.8362 24.6656 7.3063
120.8393 24.6659 7.3063
120.8425 24.6661 7.3063
120.8456 24.6663 7.3063
120.8488 24.6666 7.3063
120.8519 24.6669 7.3063
120.8551 24.6672 7.3063
120.8582 24.6674 7.3063
120.8613 24.6677 7.3063
120.8645 24.6680 7.3063
120.8676 24.6683 7.3063
120.8708 24.6686 7.3063
120.8739 24.6688 7.3063
120.8770 24.6691 7.3063
120.8802 24.6694 7.3063
120.8833 24.6697 7.3063
120.8864 24.6700 7.3063
120.8896 24.6703 7.3063
120.8927 24.6705 7.3063
120.8959 24.6708 7.3063
120.8990 24.6711 7.3063
120.9021 24.6714 7.3063
120.9053 24.6717 7.3063
120.9084 24.6719 7.3063
120.9116 24.6722 7.3063
120.9147 24.6725 7.3063
120.9178 24.6729 7.3063
120.9209 24.6732 7.3063
120.9240 24.6735 7.3063
120.9271 24.6738 7.3063
120.9302 24.6742 7.3063
120.9333 24.6745 7.3063
120.9364 24.6748 7.3063
120.9395 24.6751 7.3063
120.9426 24.6755 7.3063
120.9457 24.6758 7.3063
120.9488 24.6761 7.3063
120.9519 24.6764 7.3063
120.9550 24.6768 7.3063
120.9581 24.6771 7.3063
120.9612 24.6774 7.3063
120.9643 24.6777 7.3063
120.9674 24.6781 7.3063
120.9705 24.6784 7.3063
120.9736 24.6787 7.3063
120.9767 24.6788 7.3063
120.9799 24.6789 7.3063
120.9831 24.6790 7.3063
120.9863 24.6792 7.3063
120.9895 24.6793 7.3063
120.9926 24.6794 7.3063
120.9958 24.6795 7.3063
120.9990 24.6796 7.3063
121.0022 24.6797 7.3063
121.0054 24.6798 7.3063
121.0085 24.6799 7.3063
121.0117 24.6800 7.3063
121.0149 24.6801 7.3063
121.0181 24.6802 7.3063
121.0213 24.6804 7.3063
121.0244 24.6805 7.3063
121.0276 24.6806 7.3063
121.0308 24.6807 7.3063
121.0340 24.6808 7.3063
121.0371 24.6809 7.3063
> Tunglo
120.7396 24.3721 0.0248
120.7413 24.3751 0.0248
120.7430 24.3782 0.0248
120.7447 24.3813 0.0248
120.7464 24.3844 0.0248
120.7481 24.3875 0.0248
120.7498 24.3906 0.0248
120.7516 24.3937 0.0248
120.7533 24.3968 0.0248
120.7550 24.3999 0.0248
120.7567 24.4030 0.0248
120.7584 24.4061 0.0248
120.7601 24.4092 0.0248
120.7618 24.4123 0.0248
120.7635 24.4154 0.0248
120.7652 24.4185 0.0248
120.7669 24.4216 0.0248
120.7686 24.4247 0.0248
120.7703 24.4278 0.0248
120.7720 24.4309 0.0248
120.7738 24.4340 0.0248
120.7740 24.4375 0.0248
120.7742 24.4410 0.0248
120.7744 24.4445 0.0248
120.7746 24.4481 0.0248
120.7748 24.4516 0.0248
120.7750 24.4551 0.0248
120.7752 24.4587 0.0248
120.7754 24.4622 0.0248
120.7756 24.4657 0.0248
120.7758 24.4692 0.0248
120.7760 24.4728 0.0248
120.7762 24.4763 0.0248
120.7764 24.4798 0.0248
120.7766 24.4834 0.0248
120.7768 24.4869 0.0248
120.7770 24.4904 0.0248
120.7772 24.4940 0.0248
120.7775 24.4975 0.0248
120.7777 24.5010 0.0248
120.7779 24.5045 0.0248
> Tuntzuchiao
120.6031 24.2638 1.1347
120.6063 24.2648 1.1347
120.6094 24.2658 1.1347
120.6125 24.2668 1.1347
120.6157 24.2678 1.1347
120.6188 24.2688 1.1347
120.6219 24.2698 1.1347
120.6251 24.2708 1.1347
120.6282 24.2718 1.1347
120.6314 24.2728 1.1347
120.6345 24.2738 1.1347
120.6376 24.2748 1.1347
120.6408 24.2758 1.1347
120.6439 24.2768 1.1347
120.6470 24.2778 1.1347
120.6502 24.2788 1.1347
120.6533 24.2798 1.1347
120.6564 24.2809 1.1347
120.6596 24.2819 1.1347
120.6627 24.2829 1.1347
120.6658 24.2839 1.1347
120.6688 24.2852 1.1347
120.6718 24.2865 1.1347
120.6748 24.2879 1.1347
120.6778 24.2892 1.1347
120.6807 24.2905 1.1347
120.6837 24.2918 1.1347
120.6867 24.2932 1.1347
120.6897 24.2945 1.1347
120.6927 24.2958 1.1347
120.6957 24.2971 1.1347
120.6986 24.2985 1.1347
120.7016 24.2998 1.1347
120.7046 24.3011 1.1347
120.7076 24.3025 1.1347
120.7106 24.3038 1.1347
120.7136 24.3051 1.1347
120.7166 24.3064 1.1347
120.7195 24.3078 1.1347
120.7225 24.3091 1.1347
120.7255 24.3104 1.1347
120.7283 24.3121 1.1347
120.7310 24.3137 1.1347
